"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Romania (RO)","02.01.2021 04:00 - 02.01.2021 05:00 (CET/CEST)","n/e","n/e","526"
"Romania (RO)","02.01.2021 05:00 - 02.01.2021 06:00 (CET/CEST)","n/e","n/e","599"
"Romania (RO)","02.01.2021 06:00 - 02.01.2021 07:00 (CET/CEST)","n/e","n/e","652"
"Romania (RO)","02.01.2021 07:00 - 02.01.2021 08:00 (CET/CEST)","n/e","n/e","697"
"Romania (RO)","02.01.2021 08:00 - 02.01.2021 09:00 (CET/CEST)","n/e","n/e","706"
"Romania (RO)","02.01.2021 09:00 - 02.01.2021 10:00 (CET/CEST)","n/e","n/e","663"
"Romania (RO)","02.01.2021 10:00 - 02.01.2021 11:00 (CET/CEST)","n/e","n/e","631"
"Romania (RO)","02.01.2021 11:00 - 02.01.2021 12:00 (CET/CEST)","n/e","n/e","607"
"Romania (RO)","02.01.2021 12:00 - 02.01.2021 13:00 (CET/CEST)","n/e","n/e","541"
"Romania (RO)","02.01.2021 13:00 - 02.01.2021 14:00 (CET/CEST)","n/e","n/e","524"
"Romania (RO)","02.01.2021 14:00 - 02.01.2021 15:00 (CET/CEST)","n/e","n/e","534"
"Romania (RO)","02.01.2021 15:00 - 02.01.2021 16:00 (CET/CEST)","n/e","n/e","639"
"Romania (RO)","02.01.2021 16:00 - 02.01.2021 17:00 (CET/CEST)","n/e","n/e","879"
"Romania (RO)","02.01.2021 17:00 - 02.01.2021 18:00 (CET/CEST)","n/e","n/e","892"
"Romania (RO)","02.01.2021 18:00 - 02.01.2021 19:00 (CET/CEST)","n/e","n/e","876"
"Romania (RO)","02.01.2021 19:00 - 02.01.2021 20:00 (CET/CEST)","n/e","n/e","864"
"Romania (RO)","02.01.2021 20:00 - 02.01.2021 21:00 (CET/CEST)","n/e","n/e","759"
"Romania (RO)","02.01.2021 21:00 - 02.01.2021 22:00 (CET/CEST)","n/e","n/e","662"
"Romania (RO)","02.01.2021 22:00 - 02.01.2021 23:00 (CET/CEST)","n/e","n/e","590"
"Romania (RO)","02.01.2021 23:00 - 03.01.2021 00:00 (CET/CEST)","n/e","n/e","527"
"Romania (RO)","03.01.2021 00:00 - 03.01.2021 01:00 (CET/CEST)","n/e","n/e","162"
"Romania (RO)","03.01.2021 01:00 - 03.01.2021 02:00 (CET/CEST)","n/e","n/e","162"
"Romania (RO)","03.01.2021 02:00 - 03.01.2021 03:00 (CET/CEST)","n/e","n/e","136"
"Romania (RO)","03.01.2021 03:00 - 03.01.2021 04:00 (CET/CEST)","n/e","n/e","169"
"Romania (RO)","03.01.2021 04:00 - 03.01.2021 05:00 (CET/CEST)","n/e","n/e","138"
"Romania (RO)","03.01.2021 05:00 - 03.01.2021 06:00 (CET/CEST)","n/e","n/e","111"
"Romania (RO)","03.01.2021 06:00 - 03.01.2021 07:00 (CET/CEST)","n/e","n/e","199"
"Romania (RO)","03.01.2021 07:00 - 03.01.2021 08:00 (CET/CEST)","n/e","n/e","304"
"Romania (RO)","03.01.2021 08:00 - 03.01.2021 09:00 (CET/CEST)","n/e","n/e","315"
"Romania (RO)","03.01.2021 09:00 - 03.01.2021 10:00 (CET/CEST)","n/e","n/e","623"
"Romania (RO)","03.01.2021 10:00 - 03.01.2021 11:00 (CET/CEST)","n/e","n/e","457"
"Romania (RO)","03.01.2021 11:00 - 03.01.2021 12:00 (CET/CEST)","n/e","n/e","614"
"Romania (RO)","03.01.2021 12:00 - 03.01.2021 13:00 (CET/CEST)","n/e","n/e","572"
"Romania (RO)","03.01.2021 13:00 - 03.01.2021 14:00 (CET/CEST)","n/e","n/e","519"
"Romania (RO)","03.01.2021 14:00 - 03.01.2021 15:00 (CET/CEST)","n/e","n/e","535"
"Romania (RO)","03.01.2021 15:00 - 03.01.2021 16:00 (CET/CEST)","n/e","n/e","458"
"Romania (RO)","03.01.2021 16:00 - 03.01.2021 17:00 (CET/CEST)","n/e","n/e","652"
"Romania (RO)","03.01.2021 17:00 - 03.01.2021 18:00 (CET/CEST)","n/e","n/e","741"
"Romania (RO)","03.01.2021 18:00 - 03.01.2021 19:00 (CET/CEST)","n/e","n/e","841"
"Romania (RO)","03.01.2021 19:00 - 03.01.2021 20:00 (CET/CEST)","n/e","n/e","700"
"Romania (RO)","03.01.2021 20:00 - 03.01.2021 21:00 (CET/CEST)","n/e","n/e","655"
"Romania (RO)","03.01.2021 21:00 - 03.01.2021 22:00 (CET/CEST)","n/e","n/e","559"
"Romania (RO)","03.01.2021 22:00 - 03.01.2021 23:00 (CET/CEST)","n/e","n/e","491"
"Romania (RO)","03.01.2021 23:00 - 04.01.2021 00:00 (CET/CEST)","n/e","n/e","444"
"Romania (RO)","04.01.2021 00:00 - 04.01.2021 01:00 (CET/CEST)","n/e","n/e","317"
"Romania (RO)","04.01.2021 01:00 - 04.01.2021 02:00 (CET/CEST)","n/e","n/e","336"
"Romania (RO)","04.01.2021 02:00 - 04.01.2021 03:00 (CET/CEST)","n/e","n/e","207"
"Romania (RO)","04.01.2021 03:00 - 04.01.2021 04:00 (CET/CEST)","n/e","n/e","226"
"Romania (RO)","04.01.2021 04:00 - 04.01.2021 05:00 (CET/CEST)","n/e","n/e","383"
"Romania (RO)","04.01.2021 05:00 - 04.01.2021 06:00 (CET/CEST)","n/e","n/e","368"
"Romania (RO)","04.01.2021 06:00 - 04.01.2021 07:00 (CET/CEST)","n/e","n/e","654"
"Romania (RO)","04.01.2021 07:00 - 04.01.2021 08:00 (CET/CEST)","n/e","n/e","812"
"Romania (RO)","04.01.2021 08:00 - 04.01.2021 09:00 (CET/CEST)","n/e","n/e","787"
"Romania (RO)","04.01.2021 09:00 - 04.01.2021 10:00 (CET/CEST)","n/e","n/e","971"
"Romania (RO)","04.01.2021 10:00 - 04.01.2021 11:00 (CET/CEST)","n/e","n/e","1307"
"Romania (RO)","04.01.2021 11:00 - 04.01.2021 12:00 (CET/CEST)","n/e","n/e","1375"
"Romania (RO)","04.01.2021 12:00 - 04.01.2021 13:00 (CET/CEST)","n/e","n/e","1060"
"Romania (RO)","04.01.2021 13:00 - 04.01.2021 14:00 (CET/CEST)","n/e","n/e","1099"
"Romania (RO)","04.01.2021 14:00 - 04.01.2021 15:00 (CET/CEST)","n/e","n/e","958"
"Romania (RO)","04.01.2021 15:00 - 04.01.2021 16:00 (CET/CEST)","n/e","n/e","901"
"Romania (RO)","04.01.2021 16:00 - 04.01.2021 17:00 (CET/CEST)","n/e","n/e","720"
"Romania (RO)","04.01.2021 17:00 - 04.01.2021 18:00 (CET/CEST)","n/e","n/e","697"
"Romania (RO)","04.01.2021 18:00 - 04.01.2021 19:00 (CET/CEST)","n/e","n/e","750"
"Romania (RO)","04.01.2021 19:00 - 04.01.2021 20:00 (CET/CEST)","n/e","n/e","750"
"Romania (RO)","04.01.2021 20:00 - 04.01.2021 21:00 (CET/CEST)","n/e","n/e","848"
"Romania (RO)","04.01.2021 21:00 - 04.01.2021 22:00 (CET/CEST)","n/e","n/e","678"
"Romania (RO)","04.01.2021 22:00 - 04.01.2021 23:00 (CET/CEST)","n/e","n/e","387"
"Romania (RO)","04.01.2021 23:00 - 05.01.2021 00:00 (CET/CEST)","n/e","n/e","433"
"Romania (RO)","05.01.2021 00:00 - 05.01.2021 01:00 (CET/CEST)","n/e","n/e","311"
"Romania (RO)","05.01.2021 01:00 - 05.01.2021 02:00 (CET/CEST)","n/e","n/e","342"
"Romania (RO)","05.01.2021 02:00 - 05.01.2021 03:00 (CET/CEST)","n/e","n/e","379"
"Romania (RO)","05.01.2021 03:00 - 05.01.2021 04:00 (CET/CEST)","n/e","n/e","328"
"Romania (RO)","05.01.2021 04:00 - 05.01.2021 05:00 (CET/CEST)","n/e","n/e","353"
"Romania (RO)","05.01.2021 05:00 - 05.01.2021 06:00 (CET/CEST)","n/e","n/e","462"
"Romania (RO)","05.01.2021 06:00 - 05.01.2021 07:00 (CET/CEST)","n/e","n/e","487"
"Romania (RO)","05.01.2021 07:00 - 05.01.2021 08:00 (CET/CEST)","n/e","n/e","651"
"Romania (RO)","05.01.2021 08:00 - 05.01.2021 09:00 (CET/CEST)","n/e","n/e","802"
"Romania (RO)","05.01.2021 09:00 - 05.01.2021 10:00 (CET/CEST)","n/e","n/e","816"
"Romania (RO)","05.01.2021 10:00 - 05.01.2021 11:00 (CET/CEST)","n/e","n/e","759"
"Romania (RO)","05.01.2021 11:00 - 05.01.2021 12:00 (CET/CEST)","n/e","n/e","655"
"Romania (RO)","05.01.2021 12:00 - 05.01.2021 13:00 (CET/CEST)","n/e","n/e","511"
"Romania (RO)","05.01.2021 13:00 - 05.01.2021 14:00 (CET/CEST)","n/e","n/e","677"
"Romania (RO)","05.01.2021 14:00 - 05.01.2021 15:00 (CET/CEST)","n/e","n/e","717"
"Romania (RO)","05.01.2021 15:00 - 05.01.2021 16:00 (CET/CEST)","n/e","n/e","752"
"Romania (RO)","05.01.2021 16:00 - 05.01.2021 17:00 (CET/CEST)","n/e","n/e","539"
"Romania (RO)","05.01.2021 17:00 - 05.01.2021 18:00 (CET/CEST)","n/e","n/e","695"
"Romania (RO)","05.01.2021 18:00 - 05.01.2021 19:00 (CET/CEST)","n/e","n/e","680"
"Romania (RO)","05.01.2021 19:00 - 05.01.2021 20:00 (CET/CEST)","n/e","n/e","621"
"Romania (RO)","05.01.2021 20:00 - 05.01.2021 21:00 (CET/CEST)","n/e","n/e","538"
"Romania (RO)","05.01.2021 21:00 - 05.01.2021 22:00 (CET/CEST)","n/e","n/e","390"
"Romania (RO)","05.01.2021 22:00 - 05.01.2021 23:00 (CET/CEST)","n/e","n/e","309"
"Romania (RO)","05.01.2021 23:00 - 06.01.2021 00:00 (CET/CEST)","n/e","n/e","277"
"Romania (RO)","06.01.2021 00:00 - 06.01.2021 01:00 (CET/CEST)","n/e","n/e","362"
"Romania (RO)","06.01.2021 01:00 - 06.01.2021 02:00 (CET/CEST)","n/e","n/e","357"
"Romania (RO)","06.01.2021 02:00 - 06.01.2021 03:00 (CET/CEST)","n/e","n/e","419"
"Romania (RO)","06.01.2021 03:00 - 06.01.2021 04:00 (CET/CEST)","n/e","n/e","400"
"Romania (RO)","06.01.2021 04:00 - 06.01.2021 05:00 (CET/CEST)","n/e","n/e","439"
"Romania (RO)","06.01.2021 05:00 - 06.01.2021 06:00 (CET/CEST)","n/e","n/e","600"
"Romania (RO)","06.01.2021 06:00 - 06.01.2021 07:00 (CET/CEST)","n/e","n/e","609"
"Romania (RO)","06.01.2021 07:00 - 06.01.2021 08:00 (CET/CEST)","n/e","n/e","701"
"Romania (RO)","06.01.2021 08:00 - 06.01.2021 09:00 (CET/CEST)","n/e","n/e","715"
"Romania (RO)","06.01.2021 09:00 - 06.01.2021 10:00 (CET/CEST)","n/e","n/e","662"
"Romania (RO)","06.01.2021 10:00 - 06.01.2021 11:00 (CET/CEST)","n/e","n/e","554"
"Romania (RO)","06.01.2021 11:00 - 06.01.2021 12:00 (CET/CEST)","n/e","n/e","668"
"Romania (RO)","06.01.2021 12:00 - 06.01.2021 13:00 (CET/CEST)","n/e","n/e","676"
"Romania (RO)","06.01.2021 13:00 - 06.01.2021 14:00 (CET/CEST)","n/e","n/e","690"
"Romania (RO)","06.01.2021 14:00 - 06.01.2021 15:00 (CET/CEST)","n/e","n/e","681"
"Romania (RO)","06.01.2021 15:00 - 06.01.2021 16:00 (CET/CEST)","n/e","n/e","675"
"Romania (RO)","06.01.2021 16:00 - 06.01.2021 17:00 (CET/CEST)","n/e","n/e","822"
"Romania (RO)","06.01.2021 17:00 - 06.01.2021 18:00 (CET/CEST)","n/e","n/e","807"
"Romania (RO)","06.01.2021 18:00 - 06.01.2021 19:00 (CET/CEST)","n/e","n/e","853"
"Romania (RO)","06.01.2021 19:00 - 06.01.2021 20:00 (CET/CEST)","n/e","n/e","799"
"Romania (RO)","06.01.2021 20:00 - 06.01.2021 21:00 (CET/CEST)","n/e","n/e","727"
"Romania (RO)","06.01.2021 21:00 - 06.01.2021 22:00 (CET/CEST)","n/e","n/e","716"
"Romania (RO)","06.01.2021 22:00 - 06.01.2021 23:00 (CET/CEST)","n/e","n/e","677"
"Romania (RO)","06.01.2021 23:00 - 07.01.2021 00:00 (CET/CEST)","n/e","n/e","722"
"Romania (RO)","07.01.2021 00:00 - 07.01.2021 01:00 (CET/CEST)","n/e","n/e","600"
"Romania (RO)","07.01.2021 01:00 - 07.01.2021 02:00 (CET/CEST)","n/e","n/e","565"
"Romania (RO)","07.01.2021 02:00 - 07.01.2021 03:00 (CET/CEST)","n/e","n/e","514"
"Romania (RO)","07.01.2021 03:00 - 07.01.2021 04:00 (CET/CEST)","n/e","n/e","406"
"Romania (RO)","07.01.2021 04:00 - 07.01.2021 05:00 (CET/CEST)","n/e","n/e","344"
"Romania (RO)","07.01.2021 05:00 - 07.01.2021 06:00 (CET/CEST)","n/e","n/e","460"
"Romania (RO)","07.01.2021 06:00 - 07.01.2021 07:00 (CET/CEST)","n/e","n/e","854"
"Romania (RO)","07.01.2021 07:00 - 07.01.2021 08:00 (CET/CEST)","n/e","n/e","809"
"Romania (RO)","07.01.2021 08:00 - 07.01.2021 09:00 (CET/CEST)","n/e","n/e","695"
"Romania (RO)","07.01.2021 09:00 - 07.01.2021 10:00 (CET/CEST)","n/e","n/e","772"
"Romania (RO)","07.01.2021 10:00 - 07.01.2021 11:00 (CET/CEST)","n/e","n/e","744"
"Romania (RO)","07.01.2021 11:00 - 07.01.2021 12:00 (CET/CEST)","n/e","n/e","586"
"Romania (RO)","07.01.2021 12:00 - 07.01.2021 13:00 (CET/CEST)","n/e","n/e","790"
"Romania (RO)","07.01.2021 13:00 - 07.01.2021 14:00 (CET/CEST)","n/e","n/e","681"
"Romania (RO)","07.01.2021 14:00 - 07.01.2021 15:00 (CET/CEST)","n/e","n/e","714"
"Romania (RO)","07.01.2021 15:00 - 07.01.2021 16:00 (CET/CEST)","n/e","n/e","831"
"Romania (RO)","07.01.2021 16:00 - 07.01.2021 17:00 (CET/CEST)","n/e","n/e","889"
"Romania (RO)","07.01.2021 17:00 - 07.01.2021 18:00 (CET/CEST)","n/e","n/e","896"
"Romania (RO)","07.01.2021 18:00 - 07.01.2021 19:00 (CET/CEST)","n/e","n/e","794"
"Romania (RO)","07.01.2021 19:00 - 07.01.2021 20:00 (CET/CEST)","n/e","n/e","776"
"Romania (RO)","07.01.2021 20:00 - 07.01.2021 21:00 (CET/CEST)","n/e","n/e","733"
"Romania (RO)","07.01.2021 21:00 - 07.01.2021 22:00 (CET/CEST)","n/e","n/e","592"
"Romania (RO)","07.01.2021 22:00 - 07.01.2021 23:00 (CET/CEST)","n/e","n/e","503"
"Romania (RO)","07.01.2021 23:00 - 08.01.2021 00:00 (CET/CEST)","n/e","n/e","399"
"Romania (RO)","08.01.2021 00:00 - 08.01.2021 01:00 (CET/CEST)","n/e","n/e","601"
"Romania (RO)","08.01.2021 01:00 - 08.01.2021 02:00 (CET/CEST)","n/e","n/e","559"
"Romania (RO)","08.01.2021 02:00 - 08.01.2021 03:00 (CET/CEST)","n/e","n/e","583"
"Romania (RO)","08.01.2021 03:00 - 08.01.2021 04:00 (CET/CEST)","n/e","n/e","544"
"Romania (RO)","08.01.2021 04:00 - 08.01.2021 05:00 (CET/CEST)","n/e","n/e","618"
"Romania (RO)","08.01.2021 05:00 - 08.01.2021 06:00 (CET/CEST)","n/e","n/e","682"
"Romania (RO)","08.01.2021 06:00 - 08.01.2021 07:00 (CET/CEST)","n/e","n/e","1043"
"Romania (RO)","08.01.2021 07:00 - 08.01.2021 08:00 (CET/CEST)","n/e","n/e","1182"
"Romania (RO)","08.01.2021 08:00 - 08.01.2021 09:00 (CET/CEST)","n/e","n/e","1254"
"Romania (RO)","08.01.2021 09:00 - 08.01.2021 10:00 (CET/CEST)","n/e","n/e","1228"
"Romania (RO)","08.01.2021 10:00 - 08.01.2021 11:00 (CET/CEST)","n/e","n/e","1384"
"Romania (RO)","08.01.2021 11:00 - 08.01.2021 12:00 (CET/CEST)","n/e","n/e","1190"
"Romania (RO)","08.01.2021 12:00 - 08.01.2021 13:00 (CET/CEST)","n/e","n/e","1208"
"Romania (RO)","08.01.2021 13:00 - 08.01.2021 14:00 (CET/CEST)","n/e","n/e","1203"
"Romania (RO)","08.01.2021 14:00 - 08.01.2021 15:00 (CET/CEST)","n/e","n/e","972"
"Romania (RO)","08.01.2021 15:00 - 08.01.2021 16:00 (CET/CEST)","n/e","n/e","1533"
"Romania (RO)","08.01.2021 16:00 - 08.01.2021 17:00 (CET/CEST)","n/e","n/e","1391"
"Romania (RO)","08.01.2021 17:00 - 08.01.2021 18:00 (CET/CEST)","n/e","n/e","1149"
"Romania (RO)","08.01.2021 18:00 - 08.01.2021 19:00 (CET/CEST)","n/e","n/e","975"
"Romania (RO)","08.01.2021 19:00 - 08.01.2021 20:00 (CET/CEST)","n/e","n/e","955"
"Romania (RO)","08.01.2021 20:00 - 08.01.2021 21:00 (CET/CEST)","n/e","n/e","792"
"Romania (RO)","08.01.2021 21:00 - 08.01.2021 22:00 (CET/CEST)","n/e","n/e","658"
"Romania (RO)","08.01.2021 22:00 - 08.01.2021 23:00 (CET/CEST)","n/e","n/e","363"
"Romania (RO)","08.01.2021 23:00 - 09.01.2021 00:00 (CET/CEST)","n/e","n/e","544"
"Romania (RO)","09.01.2021 00:00 - 09.01.2021 01:00 (CET/CEST)","n/e","n/e","308"
"Romania (RO)","09.01.2021 01:00 - 09.01.2021 02:00 (CET/CEST)","n/e","n/e","332"
"Romania (RO)","09.01.2021 02:00 - 09.01.2021 03:00 (CET/CEST)","n/e","n/e","422"
"Romania (RO)","09.01.2021 03:00 - 09.01.2021 04:00 (CET/CEST)","n/e","n/e","582"
"Romania (RO)","09.01.2021 04:00 - 09.01.2021 05:00 (CET/CEST)","n/e","n/e","513"
"Romania (RO)","09.01.2021 05:00 - 09.01.2021 06:00 (CET/CEST)","n/e","n/e","470"
"Romania (RO)","09.01.2021 06:00 - 09.01.2021 07:00 (CET/CEST)","n/e","n/e","524"
"Romania (RO)","09.01.2021 07:00 - 09.01.2021 08:00 (CET/CEST)","n/e","n/e","672"
"Romania (RO)","09.01.2021 08:00 - 09.01.2021 09:00 (CET/CEST)","n/e","n/e","740"
"Romania (RO)","09.01.2021 09:00 - 09.01.2021 10:00 (CET/CEST)","n/e","n/e","743"
"Romania (RO)","09.01.2021 10:00 - 09.01.2021 11:00 (CET/CEST)","n/e","n/e","778"
"Romania (RO)","09.01.2021 11:00 - 09.01.2021 12:00 (CET/CEST)","n/e","n/e","830"
"Romania (RO)","09.01.2021 12:00 - 09.01.2021 13:00 (CET/CEST)","n/e","n/e","812"
"Romania (RO)","09.01.2021 13:00 - 09.01.2021 14:00 (CET/CEST)","n/e","n/e","846"
"Romania (RO)","09.01.2021 14:00 - 09.01.2021 15:00 (CET/CEST)","n/e","n/e","888"
"Romania (RO)","09.01.2021 15:00 - 09.01.2021 16:00 (CET/CEST)","n/e","n/e","971"
"Romania (RO)","09.01.2021 16:00 - 09.01.2021 17:00 (CET/CEST)","n/e","n/e","1063"
"Romania (RO)","09.01.2021 17:00 - 09.01.2021 18:00 (CET/CEST)","n/e","n/e","1003"
"Romania (RO)","09.01.2021 18:00 - 09.01.2021 19:00 (CET/CEST)","n/e","n/e","980"
"Romania (RO)","09.01.2021 19:00 - 09.01.2021 20:00 (CET/CEST)","n/e","n/e","963"
"Romania (RO)","09.01.2021 20:00 - 09.01.2021 21:00 (CET/CEST)","n/e","n/e","863"
"Romania (RO)","09.01.2021 21:00 - 09.01.2021 22:00 (CET/CEST)","n/e","n/e","768"
"Romania (RO)","09.01.2021 22:00 - 09.01.2021 23:00 (CET/CEST)","n/e","n/e","772"
"Romania (RO)","09.01.2021 23:00 - 10.01.2021 00:00 (CET/CEST)","n/e","n/e","774"
"Romania (RO)","10.01.2021 00:00 - 10.01.2021 01:00 (CET/CEST)","n/e","n/e","714"
"Romania (RO)","10.01.2021 01:00 - 10.01.2021 02:00 (CET/CEST)","n/e","n/e","870"
"Romania (RO)","10.01.2021 02:00 - 10.01.2021 03:00 (CET/CEST)","n/e","n/e","865"
"Romania (RO)","10.01.2021 03:00 - 10.01.2021 04:00 (CET/CEST)","n/e","n/e","876"
"Romania (RO)","10.01.2021 04:00 - 10.01.2021 05:00 (CET/CEST)","n/e","n/e","854"
"Romania (RO)","10.01.2021 05:00 - 10.01.2021 06:00 (CET/CEST)","n/e","n/e","618"
"Romania (RO)","10.01.2021 06:00 - 10.01.2021 07:00 (CET/CEST)","n/e","n/e","632"
"Romania (RO)","10.01.2021 07:00 - 10.01.2021 08:00 (CET/CEST)","n/e","n/e","686"
"Romania (RO)","10.01.2021 08:00 - 10.01.2021 09:00 (CET/CEST)","n/e","n/e","700"
"Romania (RO)","10.01.2021 09:00 - 10.01.2021 10:00 (CET/CEST)","n/e","n/e","774"
"Romania (RO)","10.01.2021 10:00 - 10.01.2021 11:00 (CET/CEST)","n/e","n/e","860"
"Romania (RO)","10.01.2021 11:00 - 10.01.2021 12:00 (CET/CEST)","n/e","n/e","920"
"Romania (RO)","10.01.2021 12:00 - 10.01.2021 13:00 (CET/CEST)","n/e","n/e","885"
"Romania (RO)","10.01.2021 13:00 - 10.01.2021 14:00 (CET/CEST)","n/e","n/e","837"
"Romania (RO)","10.01.2021 14:00 - 10.01.2021 15:00 (CET/CEST)","n/e","n/e","778"
"Romania (RO)","10.01.2021 15:00 - 10.01.2021 16:00 (CET/CEST)","n/e","n/e","709"
"Romania (RO)","10.01.2021 16:00 - 10.01.2021 17:00 (CET/CEST)","n/e","n/e","764"
"Romania (RO)","10.01.2021 17:00 - 10.01.2021 18:00 (CET/CEST)","n/e","n/e","933"
"Romania (RO)","10.01.2021 18:00 - 10.01.2021 19:00 (CET/CEST)","n/e","n/e","960"
"Romania (RO)","10.01.2021 19:00 - 10.01.2021 20:00 (CET/CEST)","n/e","n/e","1011"
"Romania (RO)","10.01.2021 20:00 - 10.01.2021 21:00 (CET/CEST)","n/e","n/e","819"
"Romania (RO)","10.01.2021 21:00 - 10.01.2021 22:00 (CET/CEST)","n/e","n/e","764"
"Romania (RO)","10.01.2021 22:00 - 10.01.2021 23:00 (CET/CEST)","n/e","n/e","633"
"Romania (RO)","10.01.2021 23:00 - 11.01.2021 00:00 (CET/CEST)","n/e","n/e","599"
"Romania (RO)","11.01.2021 00:00 - 11.01.2021 01:00 (CET/CEST)","n/e","n/e","363"
"Romania (RO)","11.01.2021 01:00 - 11.01.2021 02:00 (CET/CEST)","n/e","n/e","343"
"Romania (RO)","11.01.2021 02:00 - 11.01.2021 03:00 (CET/CEST)","n/e","n/e","315"
"Romania (RO)","11.01.2021 03:00 - 11.01.2021 04:00 (CET/CEST)","n/e","n/e","320"
"Romania (RO)","11.01.2021 04:00 - 11.01.2021 05:00 (CET/CEST)","n/e","n/e","339"
"Romania (RO)","11.01.2021 05:00 - 11.01.2021 06:00 (CET/CEST)","n/e","n/e","377"
"Romania (RO)","11.01.2021 06:00 - 11.01.2021 07:00 (CET/CEST)","n/e","n/e","1011"
"Romania (RO)","11.01.2021 07:00 - 11.01.2021 08:00 (CET/CEST)","n/e","n/e","1221"
"Romania (RO)","11.01.2021 08:00 - 11.01.2021 09:00 (CET/CEST)","n/e","n/e","1290"
"Romania (RO)","11.01.2021 09:00 - 11.01.2021 10:00 (CET/CEST)","n/e","n/e","1199"
"Romania (RO)","11.01.2021 10:00 - 11.01.2021 11:00 (CET/CEST)","n/e","n/e","1139"
"Romania (RO)","11.01.2021 11:00 - 11.01.2021 12:00 (CET/CEST)","n/e","n/e","1146"
"Romania (RO)","11.01.2021 12:00 - 11.01.2021 13:00 (CET/CEST)","n/e","n/e","1162"
"Romania (RO)","11.01.2021 13:00 - 11.01.2021 14:00 (CET/CEST)","n/e","n/e","1106"
"Romania (RO)","11.01.2021 14:00 - 11.01.2021 15:00 (CET/CEST)","n/e","n/e","1103"
"Romania (RO)","11.01.2021 15:00 - 11.01.2021 16:00 (CET/CEST)","n/e","n/e","1035"
"Romania (RO)","11.01.2021 16:00 - 11.01.2021 17:00 (CET/CEST)","n/e","n/e","994"
"Romania (RO)","11.01.2021 17:00 - 11.01.2021 18:00 (CET/CEST)","n/e","n/e","949"
"Romania (RO)","11.01.2021 18:00 - 11.01.2021 19:00 (CET/CEST)","n/e","n/e","918"
"Romania (RO)","11.01.2021 19:00 - 11.01.2021 20:00 (CET/CEST)","n/e","n/e","993"
